agent_0,agent_1,agent_2,agent_3
2.842286979378336,2.842286979378336,2.842286979378336,2.842286979378336
2.0144221606421646,2.0144221606421646,2.0144221606421646,2.0144221606421646
2.291943877997407,2.291943877997407,2.291943877997407,2.291943877997407
1.9451641085090092,1.9451641085090092,1.9451641085090092,1.9451641085090092
3.2704794294333865,3.2704794294333865,3.2704794294333865,3.2704794294333865
1.631231774807574,0.5608347352260714,0.5608347352260714,0.5608347352260714
1.820652284679318,1.820652284679318,1.8095218451186648,1.820652284679318
3.1724055911718168,3.1724055911718168,3.1724055911718168,3.1724055911718168
3.913305101695505,3.913305101695505,3.913305101695505,3.913305101695505
2.3362421650666714,2.3362421650666714,2.8983492354926934,2.3362421650666714
0.8343287011343347,3.2288529940308077,3.2288529940308077,3.2288529940308077
1.9605610410230236,1.9605610410230236,1.9605610410230236,1.9605610410230236
3.193420966117092,3.193420966117092,3.193420966117092,3.193420966117092
5.494532589895643,5.494532589895643,5.494532589895643,5.494532589895643
3.2042073196790777,3.2042073196790777,3.2042073196790777,3.2042073196790777
3.06120982485606,3.06120982485606,3.06120982485606,3.06120982485606
3.238184753224669,3.238184753224669,0.685083560152767,3.238184753224669
5.596553860186988,1.9237795650358178,1.9237795650358178,1.9237795650358178
7.470116385111727,1.9459396145889847,7.470116385111727,1.9459396145889847
0.3717265508949277,3.6410711710951156,0.3717265508949277,3.6410711710951156
3.8407937243214545,2.0942475783866255,3.8407937243214545,2.0942475783866255
0.7534075217025629,2.9042869164879606,0.7534075217025629,2.3497430707166864
-0.507159497067645,1.343005604382199,-0.507159497067645,1.343005604382199
2.2008286691830024,3.909454687833498,3.909454687833498,3.909454687833498
2.9642218496643427,1.1307098949600105,2.9642218496643427,2.9642218496643427
1.9455455110722228,1.9455455110722228,1.9455455110722228,1.9455455110722228
2.605266304042155,2.605266304042155,2.605266304042155,2.605266304042155
3.6627972474250883,3.6627972474250883,2.139420840565037,3.6627972474250883
2.734407279561484,2.734407279561484,2.734407279561484,2.734407279561484
1.268682367944823,1.268682367944823,1.268682367944823,1.268682367944823
1.7261527048014478,1.7261527048014478,1.7261527048014478,1.7261527048014478
2.607040062135312,2.607040062135312,2.607040062135312,2.607040062135312
2.5725627633724772,2.5725627633724772,2.5725627633724772,2.5725627633724772
-1.0518750753748236,2.6239484087782885,2.6239484087782885,2.6239484087782885
2.0603856252609454,2.0603856252609454,2.0603856252609454,2.0603856252609454
3.809466227278233,3.809466227278233,3.809466227278233,3.809466227278233
2.1009147666179544,2.1009147666179544,2.991669732107597,2.1009147666179544
2.5632760950346274,0.18096870817939237,2.5632760950346274,2.5632760950346274
2.7774537542434334,2.7774537542434334,2.7774537542434334,2.7774537542434334
